,CCAP,scram
data/ant_video_3/cropped_frames/frame_0000.png,0.39649486478846696,0.0
data/ant_video_3/cropped_frames/frame_0060.png,0.39649486478846696,0.0
data/ant_video_3/cropped_frames/frame_0120.png,0.39828976828248497,0.0
data/ant_video_3/cropped_frames/frame_0180.png,0.39828976828248497,0.0
data/ant_video_3/cropped_frames/frame_0240.png,0.39828976828248497,0.0
data/ant_video_3/cropped_frames/frame_0300.png,0.39828976828248497,0.0
data/ant_video_3/cropped_frames/frame_0360.png,0.39828976828248497,0.0
data/ant_video_3/cropped_frames/frame_0420.png,0.39828976828248497,0.0
data/ant_video_3/cropped_frames/frame_0480.png,0.39828976828248497,0.0
data/ant_video_3/cropped_frames/frame_0540.png,0.39828976828248497,0.0
data/ant_video_3/cropped_frames/frame_0600.png,0.39828976828248497,0.0
data/ant_video_3/cropped_frames/frame_0660.png,0.42266393389793366,0.0
data/ant_video_3/cropped_frames/frame_0720.png,0.42874328229402303,0.0
data/ant_video_3/cropped_frames/frame_0780.png,0.42874328229402303,0.0
data/ant_video_3/cropped_frames/frame_0840.png,0.42874328229402303,0.0
data/ant_video_3/cropped_frames/frame_0900.png,0.42874328229402303,0.0
data/ant_video_3/cropped_frames/frame_0960.png,0.42874328229402303,0.0
data/ant_video_3/cropped_frames/frame_1020.png,0.42874328229402303,0.0
data/ant_video_3/cropped_frames/frame_1080.png,0.42511248631031706,0.0
data/ant_video_3/cropped_frames/frame_1140.png,0.4328473005299213,0.0
data/ant_video_3/cropped_frames/frame_1200.png,0.4328473005299213,0.0
data/ant_video_3/cropped_frames/frame_1260.png,0.4328473005299213,0.0
data/ant_video_3/cropped_frames/frame_1320.png,0.4328473005299213,0.0
data/ant_video_3/cropped_frames/frame_1380.png,0.4328473005299213,0.0
data/ant_video_3/cropped_frames/frame_1440.png,0.4328473005299213,0.0
data/ant_video_3/cropped_frames/frame_1500.png,0.4328473005299213,0.0
data/ant_video_3/cropped_frames/frame_1560.png,0.4328473005299213,0.0
data/ant_video_3/cropped_frames/frame_1620.png,0.4328473005299213,0.0
data/ant_video_3/cropped_frames/frame_1680.png,0.4328473005299213,0.0
data/ant_video_3/cropped_frames/frame_1740.png,0.4317231615993226,0.0
data/ant_video_3/cropped_frames/frame_1800.png,0.4317231615993226,0.0
data/ant_video_3/cropped_frames/frame_1860.png,0.4317231615993226,0.0
data/ant_video_3/cropped_frames/frame_1920.png,0.4317231615993226,0.0
data/ant_video_3/cropped_frames/frame_1980.png,0.4317231615993226,0.0
data/ant_video_3/cropped_frames/frame_2040.png,0.4317231615993226,0.0
data/ant_video_3/cropped_frames/frame_2100.png,0.4343127699926246,0.0
data/ant_video_3/cropped_frames/frame_2160.png,0.4343127699926246,0.0
data/ant_video_3/cropped_frames/frame_2220.png,0.4343127699926246,0.0
data/ant_video_3/cropped_frames/frame_2280.png,0.4343127699926246,0.0
data/ant_video_3/cropped_frames/frame_2340.png,0.4343127699926246,0.0
data/ant_video_3/cropped_frames/frame_2400.png,0.4332420281462878,0.0
data/ant_video_3/cropped_frames/frame_2460.png,0.4330007335804569,0.0
data/ant_video_3/cropped_frames/frame_2520.png,0.43140809470900504,0.0
data/ant_video_3/cropped_frames/frame_2580.png,0.43140809470900504,0.0
