,CCAP,scram
data/ant_video_4/cropped_frames/frame_4500.png,0.00342266565254351,0.0
data/ant_video_4/cropped_frames/frame_4560.png,0.00342266565254351,0.0
data/ant_video_4/cropped_frames/frame_4620.png,0.08934995911692559,0.0
data/ant_video_4/cropped_frames/frame_4680.png,0.08934995911692559,0.0
data/ant_video_4/cropped_frames/frame_4740.png,0.08934995911692559,0.0
data/ant_video_4/cropped_frames/frame_4800.png,0.08934995911692559,0.0
data/ant_video_4/cropped_frames/frame_4860.png,0.09633428107229894,0.0
data/ant_video_4/cropped_frames/frame_4920.png,0.09633428107229894,0.0
data/ant_video_4/cropped_frames/frame_4980.png,0.09277835545497176,0.0
data/ant_video_4/cropped_frames/frame_5040.png,0.09277835545497176,0.0
data/ant_video_4/cropped_frames/frame_5100.png,0.09277835545497176,0.0
data/ant_video_4/cropped_frames/frame_5160.png,0.09277835545497176,0.0
data/ant_video_4/cropped_frames/frame_5220.png,0.09277835545497176,0.0
data/ant_video_4/cropped_frames/frame_5280.png,0.09277835545497176,0.0
data/ant_video_4/cropped_frames/frame_5340.png,0.09277835545497176,0.0
data/ant_video_4/cropped_frames/frame_5400.png,0.0948821220072822,0.0
data/ant_video_4/cropped_frames/frame_5460.png,0.0948821220072822,0.0
data/ant_video_4/cropped_frames/frame_5520.png,0.0948821220072822,0.0
data/ant_video_4/cropped_frames/frame_5580.png,0.0948821220072822,0.0
data/ant_video_4/cropped_frames/frame_5640.png,0.0948821220072822,0.0
data/ant_video_4/cropped_frames/frame_5700.png,0.0948821220072822,0.0
data/ant_video_4/cropped_frames/frame_5760.png,0.0948821220072822,0.0
data/ant_video_4/cropped_frames/frame_5820.png,0.0948821220072822,0.0
data/ant_video_4/cropped_frames/frame_5880.png,0.0948821220072822,0.0
data/ant_video_4/cropped_frames/frame_5940.png,0.0948821220072822,0.0
data/ant_video_4/cropped_frames/frame_6000.png,0.0948821220072822,0.0
data/ant_video_4/cropped_frames/frame_6060.png,0.0948821220072822,0.0
data/ant_video_4/cropped_frames/frame_6120.png,0.09537895421647556,0.0
data/ant_video_4/cropped_frames/frame_6180.png,0.09537895421647556,0.0
data/ant_video_4/cropped_frames/frame_6240.png,0.09537895421647556,0.0
data/ant_video_4/cropped_frames/frame_6300.png,0.09537895421647556,0.0
data/ant_video_4/cropped_frames/frame_6360.png,0.09537895421647556,0.0
data/ant_video_4/cropped_frames/frame_6420.png,0.09537895421647556,0.0
data/ant_video_4/cropped_frames/frame_6480.png,0.09537895421647556,0.0
data/ant_video_4/cropped_frames/frame_6540.png,0.09537895421647556,0.0
data/ant_video_4/cropped_frames/frame_6600.png,0.09537895421647556,0.0
data/ant_video_4/cropped_frames/frame_6660.png,0.09537895421647556,0.0
data/ant_video_4/cropped_frames/frame_6720.png,0.09537895421647556,0.0
data/ant_video_4/cropped_frames/frame_6780.png,0.09537895421647556,0.0
data/ant_video_4/cropped_frames/frame_6840.png,0.09537895421647556,0.0
data/ant_video_4/cropped_frames/frame_6900.png,0.09537895421647556,0.0
data/ant_video_4/cropped_frames/frame_6960.png,0.09537895421647556,0.0
data/ant_video_4/cropped_frames/frame_7020.png,0.09537895421647556,0.0
data/ant_video_4/cropped_frames/frame_7080.png,0.09537895421647556,0.0
data/ant_video_4/cropped_frames/frame_7140.png,0.09537895421647556,0.0
data/ant_video_4/cropped_frames/frame_7200.png,0.09537895421647556,0.0
data/ant_video_4/cropped_frames/frame_7260.png,0.09537895421647556,0.0
data/ant_video_4/cropped_frames/frame_7320.png,0.08968722648665506,0.0
